"match_id","bookmaker","market","team_a_odds","draw_odds","team_b_odds","team_a_implied","draw_implied","team_b_implied","recorded_at","source","bookmaker_type"
"13","Sky Bet","h2h","1.53","4.0","6.0","65.4","25","16.7","2026-05-14T14:54:44Z","theoddsapi_event_odds_pool","Unknown"
"13","Smarkets","h2h","1.61","3.95","5.2","62.1","25.3","19.2","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Sharp"
"13","SportsBet","h2h","1.53","4.1","6.0","65.4","24.4","16.7","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"13","TAB","h2h","1.6","3.9","5.5","62.5","25.6","18.2","2026-05-14T14:53:58Z","theoddsapi_event_odds_pool","Soft"
"13","TABtouch","h2h","1.6","3.8","5.5","62.5","26.3","18.2","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Soft"
"13","Tipico","h2h","1.62","3.9","5.5","61.7","25.6","18.2","2026-05-14T14:54:16Z","theoddsapi_event_odds_pool","Unknown"
"13","Unibet","h2h","1.6","3.8","5.5","62.5","26.3","18.2","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"13","Unibet (FR)","h2h","1.56","3.8","5.1","64.1","26.3","19.6","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"13","Unibet (NL)","h2h","1.6","3.8","5.5","62.5","26.3","18.2","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"13","Unibet (SE)","h2h","1.6","3.8","5.5","62.5","26.3","18.2","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"13","Unibet (UK)","h2h","1.58","3.8","5.25","63.3","26.3","19","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Soft"
"13","Virgin Bet","h2h","1.6","3.8","5.5","62.5","26.3","18.2","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Unknown"
"13","William Hill","h2h","1.55","4.0","5.0","64.5","25","20","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"13","Winamax (DE)","h2h","1.58","3.95","5.1","63.3","25.3","19.6","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"13","Winamax (FR)","h2h","1.56","3.85","4.9","64.1","26","20.4","2026-05-14T14:53:58Z","theoddsapi_event_odds_pool","Unknown"
"14","1xBet","h2h","7.2","5.1","1.44","13.9","19.6","69.4","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"14","888sport","h2h","7.0","4.6","1.36","14.3","21.7","73.5","2026-05-14T14:53:53Z","theoddsapi_event_odds_pool","Soft"
"14","Bet Right","h2h","6.0","","1.12","16.7","","89.3","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"14","Bet Victor","h2h","7.5","4.4","1.36","13.3","22.7","73.5","2026-05-14T14:53:02Z","theoddsapi_event_odds_pool","Unknown"
"14","Betclic (FR)","h2h","6.6","4.45","1.4","15.2","22.5","71.4","2026-05-14T14:50:01Z","theoddsapi_event_odds_pool","Unknown"
"14","Betfair","h2h","6.2","5.2","1.48","16.1","19.2","67.6","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"14","Betfair","h2h","6.2","5.2","1.48","16.1","19.2","67.6","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Sharp"
"14","Betfair","h2h","6.2","5.0","1.48","16.1","20","67.6","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"14","Betfred (UK)","h2h","8.5","4.6","1.36","11.8","21.7","73.5","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"14","BetMGM","h2h","6.25","4.5","1.36","16","22.2","73.5","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"14","BetOnline.ag","h2h","7.75","5.2","1.4","12.9","19.2","71.4","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Sharp"
"14","Betr","h2h","8.0","4.5","1.36","12.5","22.2","73.5","2026-05-14T14:53:57Z","theoddsapi_event_odds_pool","Unknown"
"14","BetRivers","h2h","8.5","4.5","1.36","11.8","22.2","73.5","2026-05-14T14:53:12Z","theoddsapi_event_odds_pool","Soft"
"14","Betsson","h2h","7.9","4.9","1.41","12.7","20.4","70.9","2026-05-14T14:54:22Z","theoddsapi_event_odds_pool","Unknown"
"14","Betway","h2h","6.0","5.25","1.4","16.7","19","71.4","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"14","Bovada","h2h","6.5","5.15","1.41","15.4","19.4","70.9","2026-05-14T14:51:43Z","theoddsapi_event_odds_pool","Sharp"
"14","BoyleSports","h2h","7.0","4.5","1.36","14.3","22.2","73.5","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"14","Casumo","h2h","8.5","4.5","1.36","11.8","22.2","73.5","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"14","Coolbet","h2h","9.0","5.0","1.4","11.1","20","71.4","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"14","Coral","h2h","7.0","5.0","1.4","14.3","20","71.4","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"14","DraftKings","h2h","6.5","4.8","1.41","15.4","20.8","70.9","2026-05-14T14:52:47Z","theoddsapi_event_odds_pool","Soft"
"14","Everygame","h2h","6.25","4.75","1.4","16","21.1","71.4","2026-05-14T14:54:27Z","theoddsapi_event_odds_pool","Unknown"
"14","FanDuel","h2h","8.0","4.9","1.32","12.5","20.4","75.8","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"14","Grosvenor","h2h","8.5","4.5","1.36","11.8","22.2","73.5","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Unknown"
"14","GTbets","h2h","6.77","4.82","1.42","14.8","20.7","70.4","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"14","Ladbrokes","h2h","7.0","4.8","1.4","14.3","20.8","71.4","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"14","Ladbrokes","h2h","7.0","4.75","1.4","14.3","21.1","71.4","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"14","LeoVegas","h2h","8.5","4.5","1.36","11.8","22.2","73.5","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"14","LeoVegas (SE)","h2h","8.5","4.5","1.36","11.8","22.2","73.5","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"14","LiveScore Bet","h2h","8.5","4.5","1.37","11.8","22.2","73","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Unknown"
"14","Marathon Bet","h2h","7.3","5.1","1.43","13.7","19.6","69.9","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"14","MyBookie.ag","h2h","6.7","4.5","1.41","14.9","22.2","70.9","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"14","Neds","h2h","7.0","4.75","1.4","14.3","21.1","71.4","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"14","Nordic Bet","h2h","7.9","4.9","1.41","12.7","20.4","70.9","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Unknown"
"14","Paddy Power","h2h","8.0","4.75","1.33","12.5","21.1","75.2","2026-05-14T14:52:48Z","theoddsapi_event_odds_pool","Unknown"
"14","Pinnacle","h2h","6.43","5.01","1.4","15.6","20","71.4","2026-05-14T14:54:38Z","theoddsapi_event_odds_pool","Sharp"
"14","PMU (FR)","h2h","8.5","4.5","1.36","11.8","22.2","73.5","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"14","PointsBet (AU)","h2h","7.5","5.0","1.36","13.3","20","73.5","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Soft"
"14","Sky Bet","h2h","7.5","4.75","1.36","13.3","21.1","73.5","2026-05-14T14:54:44Z","theoddsapi_event_odds_pool","Unknown"
"14","Smarkets","h2h","6.2","5.0","1.45","16.1","20","69","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Sharp"
"14","SportsBet","h2h","8.0","4.75","1.36","12.5","21.1","73.5","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"14","TAB","h2h","7.5","4.75","1.4","13.3","21.1","71.4","2026-05-14T14:53:58Z","theoddsapi_event_odds_pool","Soft"
"14","TABtouch","h2h","8.5","4.5","1.36","11.8","22.2","73.5","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Soft"
"14","Tipico","h2h","6.7","5.0","1.42","14.9","20","70.4","2026-05-14T14:54:16Z","theoddsapi_event_odds_pool","Unknown"
"14","Unibet","h2h","8.5","4.5","1.37","11.8","22.2","73","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"14","Unibet (FR)","h2h","6.4","4.7","1.37","15.6","21.3","73","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"14","Unibet (NL)","h2h","8.5","4.5","1.36","11.8","22.2","73.5","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"14","Unibet (SE)","h2h","8.5","4.5","1.36","11.8","22.2","73.5","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"14","Unibet (UK)","h2h","6.5","4.5","1.4","15.4","22.2","71.4","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Soft"
"14","Virgin Bet","h2h","8.5","4.5","1.37","11.8","22.2","73","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Unknown"
"14","William Hill","h2h","7.0","4.6","1.36","14.3","21.7","73.5","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"14","Winamax (DE)","h2h","6.25","4.8","1.39","16","20.8","71.9","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"14","Winamax (FR)","h2h","6.0","4.6","1.38","16.7","21.7","72.5","2026-05-14T14:53:58Z","theoddsapi_event_odds_pool","Unknown"
"15","1xBet","h2h","3.74","3.32","2.17","26.7","30.1","46.1","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"15","Bet Right","h2h","3.55","3.15","2.05","28.2","31.7","48.8","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"15","Betfair","h2h","3.75","3.1","2.1","26.7","32.3","47.6","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Sharp"
"15","Betfair","h2h","3.75","3.1","2.1","26.7","32.3","47.6","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"15","Betfair","h2h","3.75","3.1","2.1","26.7","32.3","47.6","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"15","Betfred (UK)","h2h","3.6","3.25","2.1","27.8","30.8","47.6","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"15","BetOnline.ag","h2h","3.8","3.3","2.13","26.3","30.3","46.9","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Sharp"
"15","Betr","h2h","3.5","3.2","2.1","28.6","31.2","47.6","2026-05-14T14:53:57Z","theoddsapi_event_odds_pool","Unknown"
"15","BetRivers","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:53:12Z","theoddsapi_event_odds_pool","Soft"
"15","Bovada","h2h","3.7","3.2","2.13","27","31.2","46.9","2026-05-14T14:51:43Z","theoddsapi_event_odds_pool","Sharp"
"15","Casumo","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"15","FanDuel","h2h","3.6","3.3","2.1","27.8","30.3","47.6","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"15","Grosvenor","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Unknown"
"15","GTbets","h2h","3.76","3.26","2.05","26.6","30.7","48.8","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"15","LeoVegas","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"15","LeoVegas (SE)","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"15","LiveScore Bet","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Unknown"
"15","Marathon Bet","h2h","3.76","3.32","2.15","26.6","30.1","46.5","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"15","Paddy Power","h2h","3.6","3.3","2.1","27.8","30.3","47.6","2026-05-14T14:52:48Z","theoddsapi_event_odds_pool","Unknown"
"15","Pinnacle","h2h","3.67","3.18","2.11","27.2","31.4","47.4","2026-05-14T14:54:38Z","theoddsapi_event_odds_pool","Sharp"
"15","PMU (FR)","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"15","PointsBet (AU)","h2h","3.6","3.2","2.05","27.8","31.2","48.8","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Soft"
"15","Sky Bet","h2h","3.6","3.25","2.05","27.8","30.8","48.8","2026-05-14T14:54:44Z","theoddsapi_event_odds_pool","Unknown"
"15","Smarkets","h2h","3.45","3.15","1.99","29","31.7","50.3","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Sharp"
"15","SportsBet","h2h","3.7","3.3","2.1","27","30.3","47.6","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"15","TABtouch","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Soft"
"15","Tipico","h2h","3.8","3.1","2.0","26.3","32.3","50","2026-05-14T14:54:16Z","theoddsapi_event_odds_pool","Unknown"
"15","Unibet","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"15","Unibet (NL)","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"15","Unibet (SE)","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"15","Virgin Bet","h2h","3.65","3.15","2.08","27.4","31.7","48.1","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Unknown"
"16","1xBet","h2h","1.08","12.0","43.0","92.6","8.3","2.3","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"16","Bet Right","h2h","1.05","10.0","26.0","95.2","10","3.8","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"16","Betfair","h2h","1.07","14.0","16.5","93.5","7.1","6.1","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Sharp"
"16","Betfair","h2h","1.07","10.5","16.5","93.5","9.5","6.1","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"16","Betfair","h2h","1.07","14.0","16.5","93.5","7.1","6.1","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"16","Betfred (UK)","h2h","1.07","11.0","29.0","93.5","9.1","3.4","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"16","Betr","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:53:57Z","theoddsapi_event_odds_pool","Unknown"
"16","BetRivers","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:53:12Z","theoddsapi_event_odds_pool","Soft"
"16","Casumo","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"16","FanDuel","h2h","1.05","12.0","36.0","95.2","8.3","2.8","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"16","Grosvenor","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Unknown"
"16","LeoVegas","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"16","LeoVegas (SE)","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"16","LiveScore Bet","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Unknown"
"16","Marathon Bet","h2h","1.08","12.0","43.0","92.6","8.3","2.3","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"16","Paddy Power","h2h","1.06","13.0","41.0","94.3","7.7","2.4","2026-05-14T14:52:48Z","theoddsapi_event_odds_pool","Unknown"
"16","PMU (FR)","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"16","PointsBet (AU)","h2h","1.06","15.0","41.0","94.3","6.7","2.4","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Soft"
"16","Sky Bet","h2h","1.05","12.0","29.0","95.2","8.3","3.4","2026-05-14T14:54:44Z","theoddsapi_event_odds_pool","Unknown"
"16","Smarkets","h2h","1.05","9.8","21.98","95.2","10.2","4.5","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Sharp"
"16","SportsBet","h2h","1.06","14.0","41.0","94.3","7.1","2.4","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"16","TABtouch","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Soft"
"16","Tipico","h2h","1.05","11.0","30.0","95.2","9.1","3.3","2026-05-14T14:54:16Z","theoddsapi_event_odds_pool","Unknown"
"16","Unibet","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"16","Unibet (NL)","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"16","Unibet (SE)","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"16","Virgin Bet","h2h","1.03","13.0","41.0","97.1","7.7","2.4","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Unknown"
"17","BetRivers","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:53:12Z","theoddsapi_event_odds_pool","Soft"
"17","Casumo","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"17","Grosvenor","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Unknown"
"17","GTbets","h2h","7.58","5.09","1.39","13.2","19.6","71.9","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"17","LeoVegas","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"17","LeoVegas (SE)","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"17","LiveScore Bet","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Unknown"
"17","Marathon Bet","h2h","8.2","5.1","1.4","12.2","19.6","71.4","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"17","PMU (FR)","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"17","TABtouch","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Soft"
"17","Tipico","h2h","7.0","5.0","1.35","14.3","20","74.1","2026-05-14T14:54:16Z","theoddsapi_event_odds_pool","Unknown"
"17","Unibet","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"17","Unibet (NL)","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"17","Unibet (SE)","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"17","Virgin Bet","h2h","7.5","4.7","1.4","13.3","21.3","71.4","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Unknown"
"18","Betfair","h2h","1.28","4.6","1.15","78.1","21.7","87","2026-05-22T07:40:53Z","theoddsapi_current_probe","Sharp"
"18","Betfair","h2h","1.28","4.6","1.15","78.1","21.7","87","2026-05-22T07:40:54Z","theoddsapi_current_probe","Sharp"
"18","Betfair","h2h","1.28","1.05","1.15","78.1","95.2","87","2026-05-22T07:40:39Z","theoddsapi_current_probe","Sharp"
"18","Betfred (UK)","h2h","1.25","5.5","12.0","80","18.2","8.3","2026-05-22T07:40:12Z","theoddsapi_current_probe","Soft"
"18","Betr","h2h","1.25","5.5","11.0","80","18.2","9.1","2026-05-22T07:40:12Z","theoddsapi_current_probe","Unknown"
"18","FanDuel","h2h","1.24","5.3","10.0","80.6","18.9","10","2026-05-22T07:39:46Z","theoddsapi_current_probe","Soft"
"18","GTbets","h2h","1.31","5.16","11.46","76.3","19.4","8.7","2026-05-22T07:39:51Z","theoddsapi_current_probe","Unknown"
"18","Paddy Power","h2h","1.25","5.0","11.0","80","20","9.1","2026-05-22T07:39:06Z","theoddsapi_current_probe","Unknown"
"18","Sky Bet","h2h","1.25","5.0","10.5","80","20","9.5","2026-05-22T07:39:53Z","theoddsapi_current_probe","Unknown"
"18","Smarkets","h2h","1.24","4.9","10.5","80.6","20.4","9.5","2026-05-22T07:40:35Z","theoddsapi_current_probe","Sharp"
"18","SportsBet","h2h","1.25","5.0","11.0","80","20","9.1","2026-05-22T07:40:12Z","theoddsapi_current_probe","Soft"
"18","Tipico","h2h","1.25","6.0","8.5","80","16.7","11.8","2026-05-22T07:40:31Z","theoddsapi_current_probe","Unknown"
"19","1xBet","h2h","2.08","3.6","3.7","48.1","27.8","27","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"19","888sport","h2h","2.0","3.3","3.4","50","30.3","29.4","2026-05-14T14:53:53Z","theoddsapi_event_odds_pool","Soft"
"19","Bet Right","h2h","1.96","3.35","3.6","51","29.9","27.8","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"19","Bet Victor","h2h","1.95","3.3","3.6","51.3","30.3","27.8","2026-05-14T14:53:02Z","theoddsapi_event_odds_pool","Unknown"
"19","Betclic (FR)","h2h","1.98","3.37","3.45","50.5","29.7","29","2026-05-14T14:50:01Z","theoddsapi_event_odds_pool","Unknown"
"19","Betfair","h2h","2.02","3.6","4.0","49.5","27.8","25","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"19","Betfair","h2h","2.02","3.6","4.0","49.5","27.8","25","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Sharp"
"19","Betfair","h2h","2.02","3.6","4.0","49.5","27.8","25","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"19","Betfred (UK)","h2h","2.0","3.4","3.75","50","29.4","26.7","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"19","BetMGM","h2h","1.91","3.25","3.4","52.4","30.8","29.4","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"19","BetOnline.ag","h2h","1.93","3.65","4.1","51.8","27.4","24.4","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Sharp"
"19","Betr","h2h","2.0","3.4","3.75","50","29.4","26.7","2026-05-14T14:53:57Z","theoddsapi_event_odds_pool","Unknown"
"19","BetRivers","h2h","1.93","3.4","3.85","51.8","29.4","26","2026-05-14T14:53:12Z","theoddsapi_event_odds_pool","Soft"
"19","Betsson","h2h","2.05","3.5","3.8","48.8","28.6","26.3","2026-05-14T14:54:22Z","theoddsapi_event_odds_pool","Unknown"
"19","Betway","h2h","2.0","3.6","3.4","50","27.8","29.4","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"19","Bovada","h2h","2.03","3.5","3.6","49.3","28.6","27.8","2026-05-14T14:51:43Z","theoddsapi_event_odds_pool","Sharp"
"19","BoyleSports","h2h","1.95","3.4","3.4","51.3","29.4","29.4","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"19","Casumo","h2h","1.93","3.4","3.85","51.8","29.4","26","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"19","Coolbet","h2h","2.03","3.6","3.85","49.3","27.8","26","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"19","Coral","h2h","2.0","3.5","3.7","50","28.6","27","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"19","DraftKings","h2h","2.05","3.55","3.65","48.8","28.2","27.4","2026-05-14T14:52:47Z","theoddsapi_event_odds_pool","Soft"
"19","Everygame","h2h","1.95","3.4","3.5","51.3","29.4","28.6","2026-05-14T14:54:27Z","theoddsapi_event_odds_pool","Unknown"
"19","FanDuel","h2h","2.0","3.4","3.7","50","29.4","27","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"19","Grosvenor","h2h","1.93","3.4","3.85","51.8","29.4","26","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Unknown"
"19","GTbets","h2h","2.05","3.58","3.67","48.8","27.9","27.2","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"19","Ladbrokes","h2h","2.0","3.5","3.7","50","28.6","27","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"19","Ladbrokes","h2h","1.98","3.45","3.6","50.5","29","27.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"19","LeoVegas","h2h","1.93","3.4","3.85","51.8","29.4","26","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"19","LeoVegas (SE)","h2h","1.93","3.4","3.85","51.8","29.4","26","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"19","LiveScore Bet","h2h","1.94","3.4","3.85","51.5","29.4","26","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Unknown"
"19","Marathon Bet","h2h","2.06","3.6","3.72","48.5","27.8","26.9","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"19","MyBookie.ag","h2h","2.0","3.4","3.5","50","29.4","28.6","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"19","Neds","h2h","1.98","3.45","3.6","50.5","29","27.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"19","Nordic Bet","h2h","2.05","3.5","3.8","48.8","28.6","26.3","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Unknown"
"19","Paddy Power","h2h","2.0","3.4","3.75","50","29.4","26.7","2026-05-14T14:52:48Z","theoddsapi_event_odds_pool","Unknown"
"19","Pinnacle","h2h","2.01","3.49","3.6","49.8","28.7","27.8","2026-05-14T14:54:38Z","theoddsapi_event_odds_pool","Sharp"
"19","PMU (FR)","h2h","1.93","3.4","3.85","51.8","29.4","26","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"19","PointsBet (AU)","h2h","1.95","3.5","3.6","51.3","28.6","27.8","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Soft"
"19","Sky Bet","h2h","2.0","3.4","3.6","50","29.4","27.8","2026-05-14T14:54:44Z","theoddsapi_event_odds_pool","Unknown"
